text,vader,textblob,bertmulti,mistral
"Avec la belle saison qui vient, nous allons souvent diner en plein air.",0.0,0.0,5,0.9
Cela ne vous ennuie pas les petits diners au Bois?,0.0,0.0,3,0.5
"bien, bien, ce sera tres gentil.",0.0,0.0,4,1.0
"Est-ce que vous n'allez pas travailler de votre metier, vous! cria-t-elle au petit pianiste, afin de faire montre, devant un nouveau de l'importance de Forcheville, a la fois de son esprit et de son pouvoir tyrannique sur les fideles.",0.0,0.0,1,0.65
"de Forcheville etait en train de me dire du mal de toi, dit Mme Cottard a son mari quand il rentra au salon.",-0.4588,0.0,3,0.6
"Et lui, poursuivant l'idee de la noblesse de Forcheville qui l'occupait depuis le commencement du diner, lui dit:",0.0,0.0,4,0.8
"--Je soigne en ce moment une baronne, la baronne Putbus, les Putbus etaient aux Croisades, n'est-ce pas?",0.0,0.0,2,0.8
"Ils ont, en Pomeranie, un lac qui est grand comme dix fois la place de la Concorde.",0.4588,0.5,1,0.8
"Je la soigne pour de l'arthrite seche, c'est une femme charmante.",0.0,0.0,5,0.8
"Elle connait du reste Mme Verdurin, je crois.",0.0,0.0,3,0.5
"Ce qui permit a Forcheville, quand il se retrouva, un moment apres, seul avec Mme Cottard, de completer le jugement favorable qu'il avait porte sur son mari:",0.4767,0.0,4,0.8
"--Et puis il est interessant, on voit qu'il connait du monde.",0.0,0.0,3,0.8
"Dame, ca sait tant de choses, les medecins.",0.0,0.0,5,0.8
--Je vais jouer la phrase de la Sonate pour M. Swann?,0.0,0.0,3,0.8
dit le pianiste.,0.0,0.0,5,0.5
--Ah! bigre! ce n'est pas au moins le Serpent a Sonates?,0.0,0.0,1,0.5
demanda M. de Forcheville pour faire de l'effet.,0.0,0.0,3,0.5
"Mais le docteur Cottard, qui n'avait jamais entendu ce calembour, ne le comprit pas et crut a une erreur de M. de Forcheville.",0.0,0.0,2,0.5
Il s'approcha vivement pour la rectifier:,0.0,0.0,5,0.75
"--Mais non, ce n'est pas serpent a sonates qu'on dit, c'est serpent a sonnettes, dit-il d'un ton zele, impatient et triomphal.",-0.296,-0.2,3,0.8
Forcheville lui expliqua le calembour.,0.0,0.0,1,0.5
Le docteur rougit.,0.0,0.0,4,0.5
"--Avouez qu'il est drole, docteur?",0.0,0.0,1,0.5
"--Oh! je le connais depuis si longtemps, repondit Cottard.",0.0,0.0,5,0.8
"Mais ils se turent; sous l'agitation des tremolos de violon qui la protegeaient de leur tenue fremissante a deux octaves de la--et comme dans un pays de montagne, derriere l'immobilite apparente et vertigineuse d'une cascade, on apercoit, deux cents pieds plus bas, la forme minuscule d'une promeneuse--la petite phrase venait d'apparaitre, lointaine, gracieuse, protegee par le long deferlement du rideau transparent, incessant et sonore.",0.0,-0.05,2,0.8
"Et Swann, en son cur, s'adressa a elle comme a une confidente de son amour, comme a une amie d'Odette qui devrait bien lui dire de ne pas faire attention a ce Forcheville.",-0.4588,0.0,4,0.8
"--Ah! vous arrivez tard, dit Mme Verdurin a un fidele qu'elle n'avait invite qu'en cure-dents, nous avons eu un Brichot incomparable, d'une eloquence!",-0.5399,0.5,1,0.7
Mais il est parti.,0.0,0.0,3,0.3
"N'est-ce pas, monsieur Swann?",0.0,0.0,1,0.8
"Je crois que c'est la premiere fois que vous vous rencontriez avec lui, dit-elle pour lui faire remarquer que c'etait a elle qu'il devait de le connaitre.",0.0,0.0,3,0.8
"N'est-ce pas, il a ete delicieux, notre Brichot?",0.0,0.0,2,1.0
Swann s'inclina poliment.,0.0,0.0,2,0.8
--Non?,0.0,0.0,1,0.5
il ne vous a pas interesse?,0.0,0.0,1,0.5
lui demanda sechement Mme Verdurin.,0.0,0.0,1,0.3
"--Mais si, madame, beaucoup, j'ai ete ravi.",0.0,0.0,3,0.95
Il est peut-etre un peu peremptoire et un peu jovial pour mon gout.,0.4404,0.0,3,0.5
"Je lui voudrais parfois un peu d'hesitations et de douceur, mais on sent qu'il sait tant de choses et il a l'air d'un bien brave homme.",0.5267,0.8,4,0.8
Tour le monde se retira fort tard.,-0.5423,0.0,3,0.5
Les premiers mots de Cottard a sa femme furent:,0.0,0.0,3,0.5
--J'ai rarement vu Mme Verdurin aussi en verve que ce soir.,0.0,0.0,5,0.8
"--Qu'est-ce que c'est exactement que cette Mme Verdurin, un demi-castor?",0.0,0.0,1,0.5
dit Forcheville au peintre a qui il proposa de revenir avec lui.,0.0,0.0,1,0.6
"Odette le vit s'eloigner avec regret, elle n'osa pas ne pas revenir avec Swann, mais fut de mauvaise humeur en voiture, et quand il lui demanda s'il devait entrer chez elle, elle lui dit: Bien entendu en haussant les epaules avec impatience.",-0.6808,0.0,2,0.4
"Quand tous les invites furent partis, Mme Verdurin dit a son mari:",0.0,0.0,1,0.5
--As-tu remarque comme Swann a ri d'un rire niais quand nous avons parle de Mme La Tremoille?,0.0,0.0,2,0.5
Elle avait remarque que devant ce nom Swann et Forcheville avaient plusieurs fois supprime la particule.,0.0,0.0,2,0.5
"Ne doutant pas que ce fut pour montrer qu'ils n'etaient pas intimides par les titres, elle souhaitait d'imiter leur fierte, mais n'avait pas bien saisi par quelle forme grammaticale elle se traduisait.",0.0,0.0,2,0.5
"Aussi sa vicieuse facon de parler l'emportant sur son intransigeance republicaine, elle disait encore les de La Tremoille ou plutot par une abreviation en usage dans les paroles des chansons de cafe-concert et les legendes des caricaturistes et qui dissimulait le de, les d'La Tremoille, mais elle se rattrapait en disant: Madame La Tremoille.",0.0,0.0,2,0.3
"La Duchesse, comme dit Swann, ajouta-t-elle ironiquement avec un sourire qui prouvait qu'elle ne faisait que citer et ne prenait pas a son compte une denomination aussi naive et ridicule.",-0.6249,-0.3,1,0.6
--Je te dirai que je l'ai trouve extremement bete.,0.0,0.0,2,-0.95
Et M. Verdurin lui repondit:,0.0,0.0,5,0.5
"--Il n'est pas franc, c'est un monsieur cauteleux, toujours entre le zist et le zest.",0.0,0.0,2,-0.8
Il veut toujours menager la chevre et le chou.,0.0,0.0,5,0.8
Quelle difference avec Forcheville.,0.0,0.0,4,0.5
Voila au moins un homme qui vous dit carrement sa facon de penser.,0.0,0.0,3,0.5
Ca vous plait ou ca ne vous plait pas.,0.0,0.0,1,0.5
Ce n'est pas comme l'autre qui n'est jamais ni figue ni raisin.,0.0,0.0,1,0.5
"Du reste Odette a l'air de preferer joliment le Forcheville, et je lui donne raison.",0.0,0.0,3,0.8
"Et puis enfin puisque Swann veut nous la faire a l'homme du monde, au champion des duchesses, au moins l'autre a son titre; il est toujours comte de Forcheville, ajouta-t-il d'un air delicat, comme si, au courant de l'histoire de ce comte, il en soupesait minutieusement la valeur particuliere.",0.5994,0.0,5,0.6
"--Je te dirai, dit Mme Verdurin, qu'il a cru devoir lancer contre Brichot quelques insinuations venimeuses et assez ridicules.",-0.4215,0.0,2,0.5
"Naturellement, comme il a vu que Brichot etait aime dans la maison, c'etait une maniere de nous atteindre, de becher notre diner.",0.0,0.0,5,0.5
On sent le bon petit camarade qui vous debinera en sortant.,0.0,0.0,4,0.8
"--Mais je te l'ai dit, repondit M. Verdurin, c'est le rate, le petit individu envieux de tout ce qui est un peu grand.",0.3612,0.5,3,0.5
"En realite il n'y avait pas un fidele qui ne fut plus malveillant que Swann; mais tous ils avaient la precaution d'assaisonner leurs medisances de plaisanteries connues, d'une petite pointe d'emotion et de cordialite; tandis que la moindre reserve que se permettait Swann, depouillee des formules de convention telles que: Ce n'est pas du mal que nous disons et auxquelles il dedaignait de s'abaisser, paraissait une perfidie.",0.0,0.0,2,0.5
Il y a des auteurs originaux dont la moindre hardiesse revolte parce qu'ils n'ont pas d'abord flatte les gouts du public et ne lui ont pas servi les lieux communs auxquels il est habitue; c'est de la meme maniere que Swann indignait M. Verdurin.,0.0,0.0,2,0.8
"Pour Swann comme pour eux, c'etait la nouveaute de son langage qui faisait croire a la noirceur de ses intentions.",0.0,0.0,4,-0.95
"Swann ignorait encore la disgrace dont il etait menace chez les Verdurin et continuait a voir leurs ridicules en beau, au travers de son amour.",-0.5223,0.0,3,0.5
"Il n'avait de rendez-vous avec Odette, au moins le plus souvent, que le soir; mais le jour, ayant peur de la fatiguer de lui en allant chez elle, il aurait aime du moins ne pas cesser d'occuper sa pensee, et a tous moments il cherchait a trouver une occasion d'y intervenir, mais d'une facon agreable pour elle.",0.0,0.0,3,0.85
"Si, a la devanture d'un fleuriste ou d'un joaillier, la vue d'un arbuste ou d'un bijou le charmait, aussitot il pensait a les envoyer a Odette, imaginant le plaisir qu'ils lui avaient procure, ressenti par elle, venant accroitre la tendresse qu'elle avait pour lui, et les faisait porter immediatement rue La Perouse, pour ne pas retarder l'instant ou, comme elle recevrait quelque chose de lui, il se sentirait en quelque sorte pres d'elle.",0.0,0.0,3,0.95
"Il voulait surtout qu'elle les recut avant de sortir pour que la reconnaissance qu'elle eprouverait lui valut un accueil plus tendre quand elle le verrait chez les Verdurin, ou meme, qui sait, si le fournisseur faisait assez diligence, peut-etre une lettre qu'elle lui enverrait avant le diner, ou sa venue a elle en personne chez lui, en une visite supplementaire, pour le remercier.",0.0,0.0,3,0.95
"Comme jadis quand il experimentait sur la nature d'Odette les reactions du depit, il cherchait par celles de la gratitude a tirer d'elle des parcelles intimes de sentiment qu'elle ne lui avait pas revelees encore.",0.5106,0.0,3,0.8
"Souvent elle avait des embarras d'argent et, pressee par une dette, le priait de lui venir en aide.",0.0,0.0,2,-0.8
"Il en etait heureux comme de tout ce qui pouvait donner a Odette une grande idee de l'amour qu'il avait pour elle, ou simplement une grande idee de son influence, de l'utilite dont il pouvait lui etre.",-0.128,0.0,5,0.95
"Sans doute si on lui avait dit au debut: c'est ta situation qui lui plait, et maintenant: c'est pour ta fortune qu'elle t'aime, il ne l'aurait pas cru, et n'aurait pas ete d'ailleurs tres mecontent qu'on se la figurat tenant a lui,--qu'on les sentit unis l'un a l'autre--par quelque chose d'aussi fort que le snobisme ou l'argent.",0.0,-0.75,3,0.5
"Mais, meme s'il avait pense que c'etait vrai, peut-etre n'eut-il pas souffert de decouvrir a l'amour d'Odette pour lui cet etat plus durable que l'agrement ou les qualites qu'elle pouvait lui trouver: l'interet, l'interet qui empecherait de venir jamais le jour ou elle aurait pu etre tentee de cesser de le voir.",-0.2732,0.0,3,0.8
"Pour l'instant, en la comblant de presents, en lui rendant des services, il pouvait se reposer sur des avantages exterieurs a sa personne, a son intelligence, du soin epuisant de lui plaire par lui-meme.",0.4767,0.0,4,0.8
"Et cette volupte d'etre amoureux, de ne vivre que d'amour, de la realite de laquelle il doutait parfois, le prix dont en somme il la payait, en dilettante de sensations immaterielles, lui en augmentait la valeur,--comme on voit des gens incertains si le spectacle de la mer et le bruit de ses vagues sont delicieux, s'en convaincre ainsi que de la rare qualite de leurs gouts desinteresses, en louant cent francs par jour la chambre d'hotel qui leur permet de les gouter.",0.0,0.3,5,0.95
"Un jour que des reflexions de ce genre le ramenaient encore au souvenir du temps ou on lui avait parle d'Odette comme d'une femme entretenue, et ou une fois de plus il s'amusait a opposer cette personnification etrange: la femme entretenue,--chatoyant amalgame d'elements inconnus et diaboliques, serti, comme une apparition de Gustave Moreau, de fleurs veneneuses entrelacees a des joyaux precieux,--et cette Odette sur le visage de qui il avait vu passer les memes sentiments de pitie pour un malheureux, de revolte contre une injustice, de gratitude pour un bienfait, qu'il avait vu eprouver autrefois par sa propre mere, par ses amis, cette Odette dont les propos avaient si souvent trait aux choses qu'il connaissait le mieux lui-meme, a ses collections, a sa chambre, a son vieux domestique, au banquier chez qui il avait ses titres, il se trouva que cette derniere image du banquier lui rappela qu'il aurait a y prendre de l'argent.",-0.1027,-0.5,2,0.5
"En effet, si ce mois-ci il venait moins largement a l'aide d'Odette dans ses difficultes materielles qu'il n'avait fait le mois dernier ou il lui avait donne cinq mille francs, et s'il ne lui offrait pas une riviere de diamants qu'elle desirait, il ne renouvellerait pas en elle cette admiration qu'elle avait pour sa generosite, cette reconnaissance, qui le rendaient si heureux, et meme il risquerait de lui faire croire que son amour pour elle, comme elle en verrait les manifestations devenir moins grandes, avait diminue.",0.5423,0.0,2,0.6
"Alors, tout d'un coup, il se demanda si cela, ce n'etait pas precisement l'entretenir (comme si, en effet, cette notion d'entretenir pouvait etre extraite d'elements non pas mysterieux ni pervers, mais appartenant au fond quotidien et prive de sa vie, tels que ce billet de mille francs, domestique et familier, dechire et recolle, que son valet de chambre, apres lui avoir paye les comptes du mois et le terme, avait serre dans le tiroir du vieux bureau ou Swann l'avait repris pour l'envoyer avec quatre autres a Odette) et si on ne pouvait pas appliquer a Odette, depuis qu'il la connaissait (car il ne soupconna pas un instant qu'elle eut jamais pu recevoir d'argent de personne avant lui), ce mot qu'il avait cru si inconciliable avec elle, de femme entretenue.",0.0772,0.0,2,0.65
"Il ne put approfondir cette idee, car un acces d'une paresse d'esprit, qui etait chez lui congenitale, intermittente et providentielle, vint a ce moment eteindre toute lumiere dans son intelligence, aussi brusquement que, plus tard, quand on eut installe partout l'eclairage electrique, on put couper l'electricite dans une maison.",-0.1027,0.0,2,0.25
"Sa pensee tatonna un instant dans l'obscurite, il retira ses lunettes, en essuya les verres, se passa la main sur les yeux, et ne revit la lumiere que quand il se retrouva en presence d'une idee toute differente, a savoir qu'il faudrait tacher d'envoyer le mois prochain six ou sept mille francs a Odette au lieu de cinq, a cause de la surprise et de la joie que cela lui causerait.",0.2732,0.0833333333333333,1,0.95
"Le soir, quand il ne restait pas chez lui a attendre l'heure de retrouver Odette chez les Verdurin ou plutot dans un des restaurants d'ete qu'ils affectionnaient au Bois et surtout a Saint-Cloud, il allait diner dans quelqu'une de ces maisons elegantes dont il etait jadis le convive habituel.",0.0,0.0,3,0.8
Il ne voulait pas perdre contact avec des gens qui--savait-on?,0.0,0.0,2,0.5
"pourraient peut-etre un jour etre utiles a Odette, et grace auxquels en attendant il reussissait souvent a lui etre agreable.",0.4215,0.2,3,0.85
"Puis l'habitude qu'il avait eue longtemps du monde, du luxe, lui en avait donne, en meme temps que le dedain, le besoin, de sorte qu'a partir du moment ou les reduits les plus modestes lui etaient apparus exactement sur le meme pied que les plus princieres demeures, ses sens etaient tellement accoutumes aux secondes qu'il eut eprouve quelque malaise a se trouver dans les premiers.",0.0,0.0,2,0.4
"Il avait la meme consideration--a un degre d'identite qu'ils n'auraient pu croire--pour des petits bourgeois qui faisaient danser au cinquieme etage d'un escalier D, palier a gauche, que pour la princesse de Parme qui donnait les plus belles fetes de Paris; mais il n'avait pas la sensation d'etre au bal en se tenant avec les peres dans la chambre a coucher de la maitresse de la maison et la vue des lavabos recouverts de serviettes, des lits transformes en vestiaires, sur le couvre-pied desquels s'entassaient les pardessus et les chapeaux lui donnait la meme sensation d'etouffement que peut causer aujourd'hui a des gens habitues a vingt ans d'electricite l'odeur d'une lampe qui charbonne ou d'une veilleuse qui file.",-0.2732,0.0,3,0.35
"Le jour ou il dinait en ville, il faisait atteler pour sept heures et demie; il s'habillait tout en songeant a Odette et ainsi il ne se trouvait pas seul, car la pensee constante d'Odette donnait aux moments ou il etait loin d'elle le meme charme particulier qu'a ceux ou elle etait la.",-0.128,0.0,3,0.95
